REGIONC,DIVISION,state_name,BA_climate,TYPEHUQ,YEARMADERANGE,WALLTYPE,SWIMPOOL,RECBATH,FUELTUB,RANGEFUEL,OUTGRILLFUEL,DWASHUSE,DRYRFUEL,EQUIPM,FUELHEAT,FUELH2O,MONEYPY,CARBFTP
WEST,Pacific,California,Hot-Dry,2,3,4,0,1,1,1,2,5,5,3,1,1,15,9
NORTHEAST,Middle Atlantic,Pennsylvania,Cold,2,5,1,1,1,5,-2,2,7,5,2,3,99,15,8
NORTHEAST,Middle Atlantic,New York,Cold,2,5,2,0,1,5,2,2,3,5,13,5,5,15,9
WEST,Pacific,California,Hot-Dry,2,2,4,0,1,5,1,1,4,1,-2,-2,1,16,8
WEST,Mountain North,Idaho,Cold,2,7,1,1,0,-2,1,1,5,5,3,1,1,16,10
NORTHEAST,Middle Atlantic,New York,Cold,2,2,1,0,1,5,1,2,-2,5,3,1,1,9,5
NORTHEAST,Middle Atlantic,Pennsylvania,Cold,2,5,3,1,0,-2,5,2,2,5,3,2,5,9,10
SOUTH,East South Central,Kentucky,Mixed-Humid,2,6,3,0,1,5,5,1,5,5,4,5,5,13,11
MIDWEST,East North Central,Indiana,Cold,2,4,3,1,0,-2,1,2,-2,5,3,1,5,8,9
WEST,Mountain South,Arizona,Hot-Dry,2,6,4,1,0,-2,5,1,2,5,3,1,1,15,12
SOUTH,South Atlantic,Delaware,Mixed-Humid,2,7,3,0,1,-2,5,23,4,5,3,3,5,14,12
NORTHEAST,Middle Atlantic,New York,Cold,2,6,3,0,1,-2,2,-2,0,5,2,3,2,15,11
NORTHEAST,Middle Atlantic,New Jersey,Mixed-Humid,2,6,3,1,1,1,1,2,4,5,3,1,1,15,11
WEST,Mountain South,New Mexico,Hot-Dry,1,6,4,0,1,-2,1,1,-2,5,3,1,1,2,11
SOUTH,South Atlantic,Maryland,Mixed-Humid,2,6,3,1,0,-2,5,23,1,5,-2,-2,5,13,11
SOUTH,West South Central,Texas,Hot-Humid,2,4,6,1,0,-2,13,23,3,5,3,1,1,15,12
WEST,Pacific,California,Mixed-Dry,2,5,3,1,1,2,2,2,1,5,3,2,2,12,10
WEST,Pacific,Alaska,Very-Cold,2,7,3,0,1,1,1,2,0,1,3,1,1,16,12
SOUTH,South Atlantic,Florida,Hot-Humid,2,5,7,1,0,-2,5,-2,4,5,-2,-2,8,13,14
WEST,Mountain South,Arizona,Hot-Dry,2,6,4,1,1,5,5,2,7,5,4,5,5,12,12
WEST,Pacific,Oregon,Cold,2,3,2,0,1,5,5,2,2,5,3,1,1,14,7
SOUTH,West South Central,Texas,Hot-Humid,2,3,1,1,0,-2,1,-2,2,1,3,1,1,14,6
WEST,Pacific,California,Hot-Dry,2,4,4,1,1,1,-2,-2,3,1,3,1,1,14,10
SOUTH,South Atlantic,Virginia,Mixed-Humid,2,1,3,1,0,-2,5,2,6,5,3,3,3,10,6
SOUTH,South Atlantic,Florida,Hot-Humid,2,9,4,0,1,5,-2,2,3,5,-2,-2,5,14,15
SOUTH,West South Central,Texas,Hot-Humid,1,9,3,0,1,5,5,-2,-2,5,-2,-2,5,8,13
SOUTH,South Atlantic,South Carolina,Hot-Humid,2,7,4,0,1,-2,5,2,1,5,4,5,5,14,13
